tourney_name,surface,tourney_level,tourney_date,year,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_age_category,winner_rank,winner_rank_points,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_age_category,loser_rank,loser_rank_points,score,best_of,w_ace,w_bpSaved,w_bpFaced,l_ace,l_bpSaved,l_bpFaced
Gstaad,Clay,A,2016-07-18,2016,Horacio Zeballos,L,188,ARG,31,adulto,73,726,Agustin Velotti,R,186,ARG,24,joven,253,206,6-4 6-2,3,8,9,10,1,5,9
Gstaad,Clay,A,2016-07-18,2016,Robin Haase,R,190,NED,29,adulto,95,615,Thiemo De Bakker,R,193,NED,27,adulto,136,426,6-7(4) 6-3 6-1,3,9,1,1,7,5,9
Gstaad,Clay,A,2016-07-18,2016,Thiago Monteiro,L,186,BRA,22,joven,110,546,Antoine Bellier,U,186,SUI,19,muy joven,538,65,6-3 7-5,3,3,0,0,5,6,9
Kitzbuhel,Clay,A,2016-07-18,2016,Paolo Lorenzi,R,183,ITA,34,viejo,48,940,Nikoloz Basilashvili,R,186,RUS,24,joven,123,481,6-3 6-4,3,4,0,2,2,1,6
Kitzbuhel,Clay,A,2016-07-18,2016,Paolo Lorenzi,R,183,ITA,34,viejo,48,940,Gerald Melzer,L,186,AUT,26,joven,107,575,7-6(4) 7-6(13),3,4,4,5,2,13,14
Kitzbuhel,Clay,A,2016-07-18,2016,Nikoloz Basilashvili,R,186,RUS,24,joven,123,481,Dusan Lajovic,R,180,SRB,26,joven,83,691,6-3 6-1,3,2,2,2,3,2,6
Kitzbuhel,Clay,A,2016-07-18,2016,Gerald Melzer,L,186,AUT,26,joven,107,575,Jurgen Melzer,L,183,AUT,35,viejo,421,98,3-6 6-3 6-1,3,5,4,7,0,3,8
Kitzbuhel,Clay,A,2016-07-18,2016,Paolo Lorenzi,R,183,ITA,34,viejo,48,940,Jan Lennard Struff,R,186,GER,26,joven,86,661,6-2 6-7(5) 7-5,3,10,10,15,6,9,17
Kitzbuhel,Clay,A,2016-07-18,2016,Nikoloz Basilashvili,R,186,RUS,24,joven,123,481,Adam Pavlasek,R,186,CZE,21,joven,116,511,5-7 7-6(2) 6-3,3,4,0,2,9,4,7
Kitzbuhel,Clay,A,2016-07-18,2016,Dusan Lajovic,R,180,SRB,26,joven,83,691,Karen Khachanov,R,186,RUS,20,joven,104,592,6-3 6-2,3,1,1,1,3,1,4
Kitzbuhel,Clay,A,2016-07-18,2016,Jurgen Melzer,L,183,AUT,35,viejo,421,98,Dominic Thiem,R,186,AUT,22,joven,9,3175,6-3 7-5,3,4,3,3,3,1,3
Kitzbuhel,Clay,A,2016-07-18,2016,Gerald Melzer,L,186,AUT,26,joven,107,575,Daniel Gimeno Traver,R,185,ESP,30,adulto,131,454,6-3 6-1,3,3,5,5,3,5,9
Kitzbuhel,Clay,A,2016-07-18,2016,Paolo Lorenzi,R,183,ITA,34,viejo,48,940,Roberto Carballes Baena,R,186,ESP,23,joven,103,592,6-2 6-2,3,3,1,1,0,5,9
Kitzbuhel,Clay,A,2016-07-18,2016,Jan Lennard Struff,R,186,GER,26,joven,86,661,Daniel Munoz De La Nava,L,186,ESP,34,viejo,138,423,7-5 7-5,3,4,3,5,3,7,11
Kitzbuhel,Clay,A,2016-07-18,2016,Nikoloz Basilashvili,R,186,RUS,24,joven,123,481,Igor Sijsling,R,190,NED,28,adulto,115,523,6-4 4-6 6-2,3,1,6,10,7,12,18
Kitzbuhel,Clay,A,2016-07-18,2016,Adam Pavlasek,R,186,CZE,21,joven,116,511,Marcel Granollers,R,190,ESP,30,adulto,46,972,6-2 6-4,3,6,3,4,1,1,5
Kitzbuhel,Clay,A,2016-07-18,2016,Dusan Lajovic,R,180,SRB,26,joven,83,691,Mischa Zverev,L,190,GER,28,adulto,146,398,6-4 6-4,3,4,4,4,5,2,4
Kitzbuhel,Clay,A,2016-07-18,2016,Karen Khachanov,R,186,RUS,20,joven,104,592,Philipp Kohlschreiber,R,178,GER,32,adulto,23,1600,6-4 6-4,3,3,7,10,1,7,12
Kitzbuhel,Clay,A,2016-07-18,2016,Jurgen Melzer,L,183,AUT,35,viejo,421,98,Taro Daniel,R,186,JPN,23,joven,113,527,6-4 7-6(4),3,4,6,9,5,6,10
Kitzbuhel,Clay,A,2016-07-18,2016,Gerald Melzer,L,186,AUT,26,joven,107,575,Albert Montanes,R,175,ESP,35,viejo,122,485,5-7 7-5 6-4,3,4,1,2,8,8,10
Kitzbuhel,Clay,A,2016-07-18,2016,Daniel Gimeno Traver,R,185,ESP,30,adulto,131,454,Inigo Cervantes Huegun,R,186,ESP,26,joven,76,713,6-4 6-4,3,3,1,3,7,3,7
Kitzbuhel,Clay,A,2016-07-18,2016,Roberto Carballes Baena,R,186,ESP,23,joven,103,592,Dennis Novak,R,186,AUT,22,joven,198,277,6-0 6-2,3,5,2,2,1,3,8
Kitzbuhel,Clay,A,2016-07-18,2016,Daniel Munoz De La Nava,L,186,ESP,34,viejo,138,423,Michael Berrer,L,193,GER,36,viejo,121,493,6-3 6-3,3,5,1,1,5,3,6
Kitzbuhel,Clay,A,2016-07-18,2016,Jan Lennard Struff,R,186,GER,26,joven,86,661,Akira Santillan,R,186,AUS,19,muy joven,295,165,6-2 6-2,3,3,5,5,1,4,8
Kitzbuhel,Clay,A,2016-07-18,2016,Nikoloz Basilashvili,R,186,RUS,24,joven,123,481,Lukas Rosol,R,196,CZE,30,adulto,79,705,6-4 7-6(4),3,3,4,6,4,4,7
Kitzbuhel,Clay,A,2016-07-18,2016,Igor Sijsling,R,190,NED,28,adulto,115,523,Kenny De Schepper,L,203,FRA,29,adulto,159,350,7-5 6-2,3,2,0,1,3,2,6
Kitzbuhel,Clay,A,2016-07-18,2016,Adam Pavlasek,R,186,CZE,21,joven,116,511,Maximo Gonzalez,R,175,ARG,32,adulto,134,437,6-3 6-4,3,3,3,3,5,4,6
Kitzbuhel,Clay,A,2016-07-18,2016,Dusan Lajovic,R,180,SRB,26,joven,83,691,Rogerio Dutra Silva,R,178,BRA,32,adulto,91,644,7-6(7) 6-1,3,5,0,0,3,1,3
Kitzbuhel,Clay,A,2016-07-18,2016,Mischa Zverev,L,190,GER,28,adulto,146,398,Facundo Bagnis,L,186,ARG,26,joven,88,657,7-6(5) 7-6(5),3,7,6,8,2,0,2
Kitzbuhel,Clay,A,2016-07-18,2016,Karen Khachanov,R,186,RUS,20,joven,104,592,Filippo Volandri,R,183,ITA,34,viejo,226,239,6-2 6-4,3,7,4,6,0,4,9
Umag,Clay,A,2016-07-18,2016,Fabio Fognini,R,178,ITA,29,adulto,39,1170,Andrej Martin,R,180,SVK,26,joven,124,481,6-4 6-1,3,2,0,0,0,3,6
Umag,Clay,A,2016-07-18,2016,Fabio Fognini,R,178,ITA,29,adulto,39,1170,Gastao Elias,R,178,POR,25,joven,72,730,6-3 6-3,3,2,0,0,4,2,5
Umag,Clay,A,2016-07-18,2016,Andrej Martin,R,180,SVK,26,joven,124,481,Carlos Berlocq,R,183,ARG,33,viejo,87,657,7-6(4) 6-4,3,1,2,7,3,11,17
Umag,Clay,A,2016-07-18,2016,Gastao Elias,R,178,POR,25,joven,72,730,Pablo Carreno Busta,R,186,ESP,25,joven,56,879,6-4 6-4,3,0,4,8,5,4,10
Umag,Clay,A,2016-07-18,2016,Fabio Fognini,R,178,ITA,29,adulto,39,1170,Damir Dzumhur,R,172,BIH,24,joven,81,695,4-6 6-1 6-1,3,3,8,12,1,4,12
Umag,Clay,A,2016-07-18,2016,Carlos Berlocq,R,183,ARG,33,viejo,87,657,Jeremy Chardy,R,188,FRA,29,adulto,38,1210,6-4 6-2,3,1,1,3,1,4,9
Umag,Clay,A,2016-07-18,2016,Andrej Martin,R,180,SVK,26,joven,124,481,Joao Sousa,R,186,POR,27,adulto,32,1355,6-3 4-6 6-2,3,8,11,13,1,2,6
Umag,Clay,A,2016-07-18,2016,Gastao Elias,R,178,POR,25,joven,72,730,Pablo Cuevas,R,180,URU,30,adulto,20,1765,3-6 6-3 7-6(7),3,3,3,5,3,4,6
Umag,Clay,A,2016-07-18,2016,Pablo Carreno Busta,R,186,ESP,25,joven,56,879,Teymuraz Gabashvili,R,188,RUS,31,adulto,101,596,6-4 6-2,3,7,0,1,2,0,4
Umag,Clay,A,2016-07-18,2016,Fabio Fognini,R,178,ITA,29,adulto,39,1170,Renzo Olivo,R,186,ARG,24,joven,109,547,6-4 6-1,3,0,5,6,2,7,11
Umag,Clay,A,2016-07-18,2016,Damir Dzumhur,R,172,BIH,24,joven,81,695,Thomas Fabbiano,R,186,ITA,27,adulto,111,544,4-6 6-1 6-2,3,5,3,6,0,8,15
Umag,Clay,A,2016-07-18,2016,Carlos Berlocq,R,183,ARG,33,viejo,87,657,Jiri Vesely,L,186,CZE,23,joven,50,915,7-5 3-0 RET,3,2,1,2,0,1,5
Umag,Clay,A,2016-07-18,2016,Jeremy Chardy,R,188,FRA,29,adulto,38,1210,Nikola Cacic,R,186,SRB,25,joven,761,27,6-2 6-0,3,4,0,0,1,3,8
Umag,Clay,A,2016-07-18,2016,Andrej Martin,R,180,SVK,26,joven,124,481,Martin Klizan,L,190,SVK,27,adulto,28,1428,3-6 7-5 6-2,3,5,14,17,1,10,15
Umag,Clay,A,2016-07-18,2016,Joao Sousa,R,186,POR,27,adulto,32,1355,Leonardo Mayer,R,188,ARG,29,adulto,117,505,7-5 7-6(1),3,0,3,4,4,3,5
Umag,Clay,A,2016-07-18,2016,Gastao Elias,R,178,POR,25,joven,72,730,Guillermo Garcia Lopez,R,188,ESP,33,viejo,54,900,6-1 6-2,3,3,10,11,0,2,7
Umag,Clay,A,2016-07-18,2016,Teymuraz Gabashvili,R,188,RUS,31,adulto,101,596,Nino Serdarusic,U,186,CRO,19,muy joven,569,55,6-4 6-2,3,2,1,1,4,6,9
Umag,Clay,A,2016-07-18,2016,Pablo Carreno Busta,R,186,ESP,25,joven,56,879,Andreas Seppi,R,190,ITA,32,adulto,52,910,6-4 6-4,3,4,1,2,1,3,6
Umag,Clay,A,2016-07-18,2016,Renzo Olivo,R,186,ARG,24,joven,109,547,Andre Ghem,R,193,BRA,34,viejo,221,244,3-6 7-6(4) 7-6(5),3,0,3,8,0,8,12
Umag,Clay,A,2016-07-18,2016,Thomas Fabbiano,R,186,ITA,27,adulto,111,544,Franco Skugor,R,193,CRO,28,adulto,176,306,6-0 4-1 RET,3,2,1,1,1,5,10
Umag,Clay,A,2016-07-18,2016,Damir Dzumhur,R,172,BIH,24,joven,81,695,Nicolas Almagro,R,183,ESP,30,adulto,45,1024,6-2 5-7 7-5,3,0,4,7,10,4,9
Umag,Clay,A,2016-07-18,2016,Jiri Vesely,L,186,CZE,23,joven,50,915,Michael Linzer,R,186,AUT,26,joven,354,130,6-3 6-1,3,4,2,2,0,5,9
Umag,Clay,A,2016-07-18,2016,Carlos Berlocq,R,183,ARG,33,viejo,87,657,Filip Krajinovic,R,185,SRB,24,joven,142,412,6-3 6-1,3,2,2,2,2,4,8
Umag,Clay,A,2016-07-18,2016,Nikola Cacic,R,186,SRB,25,joven,761,27,Aljaz Bedene,R,181,GBR,27,adulto,69,765,5-7 6-4 6-4,3,1,5,8,11,3,7
Umag,Clay,A,2016-07-18,2016,Martin Klizan,L,190,SVK,27,adulto,28,1428,Enrique Lopez Perez,R,186,ESP,25,joven,196,278,6-2 7-5,3,0,1,2,7,5,9
Umag,Clay,A,2016-07-18,2016,Andrej Martin,R,180,SVK,26,joven,124,481,Sergiy Stakhovsky,R,193,UKR,30,adulto,85,670,7-6(6) 6-4,3,2,5,7,1,11,14
Umag,Clay,A,2016-07-18,2016,Leonardo Mayer,R,188,ARG,29,adulto,117,505,Nikola Mektic,U,186,CRO,27,adulto,292,166,7-5 6-2,3,4,1,2,2,1,5
Washington,Hard,A,2016-07-18,2016,Gael Monfils,R,193,FRA,29,adulto,17,2030,Ivo Karlovic,R,208,CRO,37,viejo,35,1235,5-7 7-6(6) 6-4,3,16,2,4,28,7,9
Washington,Hard,A,2016-07-18,2016,Ivo Karlovic,R,208,CRO,37,viejo,35,1235,Steve Johnson,R,188,USA,26,joven,25,1545,6-4 6-4,3,14,5,5,7,3,5
Washington,Hard,A,2016-07-18,2016,Gael Monfils,R,193,FRA,29,adulto,17,2030,Alexander Zverev,R,186,GER,19,muy joven,27,1430,6-4 6-0,3,10,2,2,3,3,7
Washington,Hard,A,2016-07-18,2016,Steve Johnson,R,188,USA,26,joven,25,1545,John Isner,R,206,USA,31,adulto,16,2055,7-6(7) 7-6(15),3,22,6,6,30,0,0
Washington,Hard,A,2016-07-18,2016,Ivo Karlovic,R,208,CRO,37,viejo,35,1235,Jack Sock,R,185,USA,23,joven,26,1495,7-6(4) 7-6(6),3,26,4,4,12,1,1
Washington,Hard,A,2016-07-18,2016,Alexander Zverev,R,186,GER,19,muy joven,27,1430,Benoit Paire,R,196,FRA,27,adulto,24,1596,6-1 6-3,3,5,2,2,2,2,6
Washington,Hard,A,2016-07-18,2016,Gael Monfils,R,193,FRA,29,adulto,17,2030,Sam Querrey,R,198,USA,28,adulto,29,1390,6-4 3-6 6-1,3,10,2,3,6,2,5
Washington,Hard,A,2016-07-18,2016,John Isner,R,206,USA,31,adulto,16,2055,Marcos Baghdatis,R,183,CYP,31,adulto,41,1095,7-6(3) 6-2,3,15,0,0,10,4,6
Washington,Hard,A,2016-07-18,2016,Steve Johnson,R,188,USA,26,joven,25,1545,Ryan Harrison,R,183,USA,24,joven,158,352,6-4 6-4,3,8,0,0,6,3,5
Washington,Hard,A,2016-07-18,2016,Ivo Karlovic,R,208,CRO,37,viejo,35,1235,Bernard Tomic,R,193,AUS,23,joven,19,1850,7-6(4) 6-3,3,21,0,0,7,1,2
Washington,Hard,A,2016-07-18,2016,Jack Sock,R,185,USA,23,joven,26,1495,Daniel Evans,R,175,GBR,26,joven,82,695,6-1 7-5,3,5,1,1,7,4,7
Washington,Hard,A,2016-07-18,2016,Alexander Zverev,R,186,GER,19,muy joven,27,1430,Malek Jaziri,R,185,TUN,32,adulto,63,812,6-2 5-7 6-2,3,4,2,3,4,8,12
Washington,Hard,A,2016-07-18,2016,Benoit Paire,R,196,FRA,27,adulto,24,1596,Gilles Muller,L,193,LUX,33,viejo,36,1230,6-2 3-6 7-6(4),3,14,5,6,11,2,4
Washington,Hard,A,2016-07-18,2016,Sam Querrey,R,198,USA,28,adulto,29,1390,Alexandr Dolgopolov,R,180,UKR,27,adulto,37,1215,7-6(5) 6-3,3,13,2,4,1,3,7
Washington,Hard,A,2016-07-18,2016,Gael Monfils,R,193,FRA,29,adulto,17,2030,Borna Coric,R,186,CRO,19,muy joven,53,900,6-2 6-3,3,12,0,0,4,2,6
Washington,Hard,A,2016-07-18,2016,John Isner,R,206,USA,31,adulto,16,2055,James Duckworth,R,183,AUS,24,joven,205,268,6-3 6-4,3,14,1,1,8,2,4
Washington,Hard,A,2016-07-18,2016,Marcos Baghdatis,R,183,CYP,31,adulto,41,1095,John Millman,R,183,AUS,27,adulto,65,790,6-2 6-4,3,4,4,4,0,0,3
Washington,Hard,A,2016-07-18,2016,Ryan Harrison,R,183,USA,24,joven,158,352,Viktor Troicki,R,193,SRB,30,adulto,34,1270,7-6(4) 6-4,3,6,4,6,7,19,22
Washington,Hard,A,2016-07-18,2016,Steve Johnson,R,188,USA,26,joven,25,1545,Adrian Mannarino,L,183,FRA,28,adulto,55,880,6-3 6-4,3,12,1,1,3,3,5
Washington,Hard,A,2016-07-18,2016,Bernard Tomic,R,193,AUS,23,joven,19,1850,Donald Young,L,183,USA,26,joven,57,862,7-6(4) 6-3,3,12,2,3,5,2,4
Washington,Hard,A,2016-07-18,2016,Ivo Karlovic,R,208,CRO,37,viejo,35,1235,Brian Baker,R,190,USA,31,adulto,437,92,6-3 7-6(4),3,19,1,1,6,6,8
Washington,Hard,A,2016-07-18,2016,Daniel Evans,R,175,GBR,26,joven,82,695,Grigor Dimitrov,R,188,BUL,25,joven,40,1150,6-4 6-4,3,3,3,5,3,5,9
Washington,Hard,A,2016-07-18,2016,Jack Sock,R,185,USA,23,joven,26,1495,Lukas Lacko,R,185,SVK,28,adulto,102,593,7-6(1) 6-4,3,10,1,2,4,4,6
Washington,Hard,A,2016-07-18,2016,Alexander Zverev,R,186,GER,19,muy joven,27,1430,Taylor Harry Fritz,R,186,USA,18,muy joven,67,788,6-4 6-2,3,7,5,5,3,4,7
Washington,Hard,A,2016-07-18,2016,Malek Jaziri,R,185,TUN,32,adulto,63,812,Kevin Anderson,R,203,RSA,30,adulto,33,1335,5-7 6-4 7-6(3),3,5,7,8,20,4,5
Washington,Hard,A,2016-07-18,2016,Gilles Muller,L,193,LUX,33,viejo,36,1230,Yoshihito Nishioka,L,186,JPN,20,joven,93,630,6-4 6-1,3,11,0,0,2,2,5
Washington,Hard,A,2016-07-18,2016,Benoit Paire,R,196,FRA,27,adulto,24,1596,Jared Donaldson,R,186,USA,19,muy joven,153,374,6-0 7-5,3,5,1,2,0,5,10
Washington,Hard,A,2016-07-18,2016,Sam Querrey,R,198,USA,28,adulto,29,1390,Bjorn Fratangelo,R,186,USA,22,joven,108,557,6-7(5) 6-4 6-4,3,22,2,3,8,4,7
Washington,Hard,A,2016-07-18,2016,Alexandr Dolgopolov,R,180,UKR,27,adulto,37,1215,Jordan Thompson,R,186,AUS,22,joven,90,652,6-4 1-6 7-6(4),3,8,5,9,7,4,7
Washington,Hard,A,2016-07-18,2016,Borna Coric,R,186,CRO,19,muy joven,53,900,Yuichi Sugita,R,186,JPN,27,adulto,106,581,6-4 6-4,3,3,2,3,1,7,10
Washington,Hard,A,2016-07-18,2016,Gael Monfils,R,193,FRA,29,adulto,17,2030,Yen Hsun Lu,R,180,TPE,32,adulto,71,745,6-3 6-2,3,10,0,0,1,4,8
Washington,Hard,A,2016-07-18,2016,James Duckworth,R,183,AUS,24,joven,205,268,Tim Smyczek,R,175,USA,28,adulto,120,494,7-5 6-1,3,6,2,2,1,3,6
Washington,Hard,A,2016-07-18,2016,John Millman,R,183,AUS,27,adulto,65,790,Denis Kudla,R,180,USA,23,joven,100,600,7-5 6-0,3,5,0,1,2,3,8
Washington,Hard,A,2016-07-18,2016,Ryan Harrison,R,183,USA,24,joven,158,352,Stephane Robert,R,185,FRA,36,viejo,59,854,7-6(1) 6-3,3,9,2,3,4,2,5
Washington,Hard,A,2016-07-18,2016,Adrian Mannarino,L,183,FRA,28,adulto,55,880,Francis Tiafoe,R,186,USA,18,muy joven,156,358,7-6(4) 7-5,3,6,1,4,8,2,6
Washington,Hard,A,2016-07-18,2016,Donald Young,L,183,USA,26,joven,57,862,Ernesto Escobedo,R,186,USA,20,joven,269,182,6-4 3-6 6-3,3,6,6,7,7,7,9
Washington,Hard,A,2016-07-18,2016,Brian Baker,R,190,USA,31,adulto,437,92,Samuel Groth,R,186,AUS,28,adulto,154,373,7-6(3) 7-6(5),3,9,0,0,18,0,0
Washington,Hard,A,2016-07-18,2016,Daniel Evans,R,175,GBR,26,joven,82,695,Benjamin Becker,R,178,GER,35,viejo,96,612,6-2 6-1,3,3,0,0,4,4,8
Washington,Hard,A,2016-07-18,2016,Lukas Lacko,R,185,SVK,28,adulto,102,593,Denis Shapovalov,L,186,CAN,17,muy joven,371,121,7-6(3) 4-6 6-4,3,6,4,7,7,1,4
Washington,Hard,A,2016-07-18,2016,Taylor Harry Fritz,R,186,USA,18,muy joven,67,788,Dudi Sela,R,175,ISR,31,adulto,62,826,6-4 6-3,3,11,7,7,0,3,6
Washington,Hard,A,2016-07-18,2016,Malek Jaziri,R,185,TUN,32,adulto,63,812,Reilly Opelka,U,186,USA,18,muy joven,833,20,6-7(4) 7-6(4) 7-6(3),3,12,1,1,18,4,4
Washington,Hard,A,2016-07-18,2016,Yoshihito Nishioka,L,186,JPN,20,joven,93,630,Ivan Dodig,R,183,CRO,31,adulto,75,718,6-2 4-2 RET,3,0,0,1,7,4,8
Washington,Hard,A,2016-07-18,2016,Jared Donaldson,R,186,USA,19,muy joven,153,374,Vincent Millot,L,173,FRA,30,adulto,147,397,5-7 6-2 6-4,3,9,6,9,1,1,6
Washington,Hard,A,2016-07-18,2016,Bjorn Fratangelo,R,186,USA,22,joven,108,557,Alex Kuznetsov,R,183,USA,29,adulto,311,153,4-6 6-2 6-4,3,9,3,6,5,2,7
Washington,Hard,A,2016-07-18,2016,Jordan Thompson,R,186,AUS,22,joven,90,652,Victor Estrella,R,173,DOM,35,viejo,74,720,6-3 6-2,3,6,0,0,1,5,8
Washington,Hard,A,2016-07-18,2016,Yuichi Sugita,R,186,JPN,27,adulto,106,581,Vasek Pospisil,R,193,CAN,26,joven,98,605,1-6 6-2 7-6(4),3,5,2,4,11,2,4
Washington,Hard,A,2016-07-18,2016,Yen Hsun Lu,R,180,TPE,32,adulto,71,745,Austin Krajicek,L,186,USA,26,joven,133,448,6-1 7-6(3),3,9,3,4,12,4,7
Canada Masters,Hard,M,2016-07-25,2016,Novak Djokovic,R,188,SRB,29,adulto,1,15040,Kei Nishikori,R,178,JPN,26,joven,6,4290,6-3 7-5,3,5,1,2,4,2,5
Canada Masters,Hard,M,2016-07-25,2016,Novak Djokovic,R,188,SRB,29,adulto,1,15040,Gael Monfils,R,193,FRA,29,adulto,14,2440,6-3 6-2,3,1,6,7,2,1,5
Canada Masters,Hard,M,2016-07-25,2016,Kei Nishikori,R,178,JPN,26,joven,6,4290,Stanislas Wawrinka,R,183,SUI,31,adulto,5,4720,7-6(6) 6-1,3,5,3,4,5,6,9
Canada Masters,Hard,M,2016-07-25,2016,Novak Djokovic,R,188,SRB,29,adulto,1,15040,Tomas Berdych,R,196,CZE,30,adulto,8,3490,7-6(6) 6-4,3,3,7,8,8,2,4
Canada Masters,Hard,M,2016-07-25,2016,Gael Monfils,R,193,FRA,29,adulto,14,2440,Milos Raonic,R,196,CAN,25,joven,7,4285,6-4 6-4,3,7,4,4,7,2,4
Canada Masters,Hard,M,2016-07-25,2016,Kei Nishikori,R,178,JPN,26,joven,6,4290,Grigor Dimitrov,R,188,BUL,25,joven,40,1150,6-3 3-6 6-2,3,6,11,13,5,6,10
Canada Masters,Hard,M,2016-07-25,2016,Stanislas Wawrinka,R,183,SUI,31,adulto,5,4720,Kevin Anderson,R,203,RSA,30,adulto,34,1335,6-1 6-3,3,2,2,2,6,6,10
Canada Masters,Hard,M,2016-07-25,2016,Novak Djokovic,R,188,SRB,29,adulto,1,15040,Radek Stepanek,R,185,CZE,37,viejo,129,451,6-2 6-4,3,3,4,5,5,6,10
Canada Masters,Hard,M,2016-07-25,2016,Tomas Berdych,R,196,CZE,30,adulto,8,3490,Ryan Harrison,R,183,USA,24,joven,144,407,6-4 6-7(2) 6-4,3,19,1,1,11,3,5
Canada Masters,Hard,M,2016-07-25,2016,Milos Raonic,R,196,CAN,25,joven,7,4285,Jared Donaldson,R,186,USA,19,muy joven,147,397,6-2 6-3,3,15,0,0,3,5,8
Canada Masters,Hard,M,2016-07-25,2016,Gael Monfils,R,193,FRA,29,adulto,14,2440,David Goffin,R,163,BEL,25,joven,11,2715,7-6(5) 2-6 6-4,3,13,4,9,3,5,9
Canada Masters,Hard,M,2016-07-25,2016,Grigor Dimitrov,R,188,BUL,25,joven,40,1150,Ivo Karlovic,R,208,CRO,37,viejo,27,1445,6-3 7-5,3,14,2,2,14,3,5
Canada Masters,Hard,M,2016-07-25,2016,Kei Nishikori,R,178,JPN,26,joven,6,4290,Rajeev Ram,R,193,USA,32,adulto,118,503,6-3 6-4,3,5,4,4,6,3,6
Canada Masters,Hard,M,2016-07-25,2016,Kevin Anderson,R,203,RSA,30,adulto,34,1335,Bernard Tomic,R,193,AUS,23,joven,22,1645,4-6 6-3 6-4,3,26,8,9,10,3,5
Canada Masters,Hard,M,2016-07-25,2016,Stanislas Wawrinka,R,183,SUI,31,adulto,5,4720,Jack Sock,R,185,USA,23,joven,26,1495,7-6(3) 6-2,3,4,3,3,6,4,6
Canada Masters,Hard,M,2016-07-25,2016,Novak Djokovic,R,188,SRB,29,adulto,1,15040,Gilles Muller,L,193,LUX,33,viejo,37,1230,7-5 7-6(3),3,3,1,3,11,2,5
Canada Masters,Hard,M,2016-07-25,2016,Radek Stepanek,R,185,CZE,37,viejo,129,451,Peter Polansky,R,180,CAN,28,adulto,247,215,7-6(5) 6-4,3,5,1,4,2,5,9
Canada Masters,Hard,M,2016-07-25,2016,Ryan Harrison,R,183,USA,24,joven,144,407,John Isner,R,206,USA,31,adulto,16,2100,7-6(3) 6-7(4) 6-4,3,13,4,4,25,4,5
Canada Masters,Hard,M,2016-07-25,2016,Tomas Berdych,R,196,CZE,30,adulto,8,3490,Borna Coric,R,186,CRO,19,muy joven,53,900,4-6 6-1 6-4,3,13,1,2,9,2,5
Canada Masters,Hard,M,2016-07-25,2016,Milos Raonic,R,196,CAN,25,joven,7,4285,Yen Hsun Lu,R,180,TPE,32,adulto,70,765,6-3 6-3,3,8,1,1,2,4,7
Canada Masters,Hard,M,2016-07-25,2016,Jared Donaldson,R,186,USA,19,muy joven,147,397,Fabio Fognini,R,178,ITA,29,adulto,33,1375,6-3 3-6 6-3,3,4,6,11,5,10,16
Canada Masters,Hard,M,2016-07-25,2016,Gael Monfils,R,193,FRA,29,adulto,14,2440,Vasek Pospisil,R,193,CAN,26,joven,101,605,7-6(6) 6-0,3,7,0,0,7,1,4
Canada Masters,Hard,M,2016-07-25,2016,David Goffin,R,163,BEL,25,joven,11,2715,Sam Querrey,R,198,USA,28,adulto,29,1435,6-4 2-1 RET,3,2,2,2,3,2,4
Canada Masters,Hard,M,2016-07-25,2016,Ivo Karlovic,R,208,CRO,37,viejo,27,1445,Marin Cilic,R,198,CRO,27,adulto,12,2695,6-4 7-6(3),3,20,0,0,3,2,3
Canada Masters,Hard,M,2016-07-25,2016,Grigor Dimitrov,R,188,BUL,25,joven,40,1150,Denis Shapovalov,L,186,CAN,17,muy joven,370,121,6-4 6-3,3,5,2,3,1,3,6
Canada Masters,Hard,M,2016-07-25,2016,Rajeev Ram,R,193,USA,32,adulto,118,503,Lucas Pouille,R,186,FRA,22,joven,23,1644,6-4 7-6(5),3,3,1,4,5,6,10
Canada Masters,Hard,M,2016-07-25,2016,Kei Nishikori,R,178,JPN,26,joven,6,4290,Dennis Novikov,R,186,USA,22,joven,131,445,6-4 7-5,3,2,4,7,2,4,9
Canada Masters,Hard,M,2016-07-25,2016,Kevin Anderson,R,203,RSA,30,adulto,34,1335,Dominic Thiem,R,186,AUT,22,joven,9,3105,4-1 RET,3,6,0,0,1,2,3
Canada Masters,Hard,M,2016-07-25,2016,Bernard Tomic,R,193,AUS,23,joven,22,1645,Steven Diez,R,186,CAN,25,joven,192,285,6-3 7-6(4),3,14,2,3,2,6,8
Canada Masters,Hard,M,2016-07-25,2016,Jack Sock,R,185,USA,23,joven,26,1495,Donald Young,L,183,USA,27,adulto,57,862,6-4 6-3,3,4,0,0,7,6,9
Canada Masters,Hard,M,2016-07-25,2016,Stanislas Wawrinka,R,183,SUI,31,adulto,5,4720,Mikhail Youzhny,R,183,RUS,34,viejo,61,817,7-6(3) 7-6(8),3,5,4,6,2,2,4
Canada Masters,Hard,M,2016-07-25,2016,Gilles Muller,L,193,LUX,33,viejo,37,1230,Dmitry Tursunov,R,185,RUS,33,viejo,433,95,7-6(5) 6-1,3,21,1,1,6,6,9
Canada Masters,Hard,M,2016-07-25,2016,Peter Polansky,R,180,CAN,28,adulto,247,215,Tim Smyczek,R,175,USA,28,adulto,119,494,4-6 6-3 6-0,3,4,5,7,4,1,6
Canada Masters,Hard,M,2016-07-25,2016,Radek Stepanek,R,185,CZE,37,viejo,129,451,Benoit Paire,R,196,FRA,27,adulto,28,1436,6-1 6-3,3,3,6,6,6,6,10
